from_link_id	to_link_id	strength_ll	contrib	distance	lexical
29826d4e-37ee-4b03-8b89-7981b1a547ae	bcbd6ab4-b034-4580-9903-77d39c560e29	0.716869	0.472323	6.000000	0.121951
14dc04ff-9dfe-4411-91d2-fb38e6e04ab3	bcbd6ab4-b034-4580-9903-77d39c560e29	0.500000	0.356924	8.000000	0.000000
2aa3091a-c56b-46cc-be95-34bb955758d3	70af8928-b1c2-4ae0-8d92-86c66e8ade43	0.876013	0.839852	4.000000	0.083333
f7f71261-f682-49fc-835a-7ab51bc31df3	70af8928-b1c2-4ae0-8d92-86c66e8ade43	0.653147	0.428434	6.000000	0.000000
28aad481-4917-4009-a0f9-0bb576288c90	70af8928-b1c2-4ae0-8d92-86c66e8ade43	0.702133	0.420642	6.000000	0.093750
39f95dbf-f3eb-459b-b975-bfc122149628	6bf0b560-ed82-4c44-b8ce-14300bcfe835	0.681391	0.366983	6.000000	0.054054
a8361df1-5565-4c5e-8237-7b513c56a7d2	6bf0b560-ed82-4c44-b8ce-14300bcfe835	0.600696	0.353667	7.000000	0.060606
f3676488-3272-4ede-ae3a-52c8f60c6024	9cf30066-f9a0-4abe-b138-bee0e74aa87f	0.587704	0.370424	7.000000	0.032258
42826b9f-abfa-479c-b6a7-f89792892c56	7026143c-2ae1-4ed3-98b7-9cb859da4e77	0.873882	1.664111	5.000000	0.230769
b0175a00-c65b-4365-8256-f3e6fecfbf7b	7026143c-2ae1-4ed3-98b7-9cb859da4e77	1.091975	0.941536	3.000000	0.272727
a410e71c-c792-44ed-9c56-5e2ccfc55de2	7026143c-2ae1-4ed3-98b7-9cb859da4e77	0.836051	0.787373	5.000000	0.166667
2c4d26f2-f2db-463e-b959-d09d75170dd2	7026143c-2ae1-4ed3-98b7-9cb859da4e77	0.821262	0.670354	4.000000	0.000000
7026143c-2ae1-4ed3-98b7-9cb859da4e77	42826b9f-abfa-479c-b6a7-f89792892c56	0.873882	1.094746	5.000000	0.230769
a410e71c-c792-44ed-9c56-5e2ccfc55de2	42826b9f-abfa-479c-b6a7-f89792892c56	1.100000	1.035954	0.000000	0.125000
1a756abd-317c-42eb-af6b-28ff17a610a3	42826b9f-abfa-479c-b6a7-f89792892c56	0.737692	0.589758	5.000000	0.000000
b0175a00-c65b-4365-8256-f3e6fecfbf7b	42826b9f-abfa-479c-b6a7-f89792892c56	0.530769	0.457646	8.000000	0.076923
96e9866d-d6a9-4aed-b025-18c33eeb98bd	4d9f08a7-ba5a-42a3-a315-d64fa75b0592	0.572919	0.699802	7.000000	0.000000
d7052d4e-4f81-4f6c-b8b1-2a02e6533196	4d9f08a7-ba5a-42a3-a315-d64fa75b0592	0.821262	0.679182	4.000000	0.000000
4027bd9e-2216-469d-bb61-d277920cd9cd	3d552445-b5e3-4cf5-8085-37210ceabfee	1.033792	0.901478	2.000000	0.103448
127a04fa-253a-4ddf-84d4-f1faa20206b2	f2329d2b-488e-463a-848e-f1206289b5d8	0.836905	1.529369	4.000000	0.023810
cca70865-5cff-4187-aa50-56ed93e76192	f2329d2b-488e-463a-848e-f1206289b5d8	0.894263	0.814430	4.000000	0.111111
de607b08-77ac-47df-a859-4d6839e97407	27575df1-a8f3-48dd-ad82-60c8da4f9500	0.611113	0.451025	7.000000	0.083333
d1b34a08-a532-401c-a066-ead591721a81	27575df1-a8f3-48dd-ad82-60c8da4f9500	0.585650	0.415048	7.000000	0.027778
81d4d1d4-0962-49ed-a610-319e3d5fc044	9ed37619-2f42-4627-ac53-0e0768eb1e7d	1.010665	1.214851	2.000000	0.073171
9ed37619-2f42-4627-ac53-0e0768eb1e7d	81d4d1d4-0962-49ed-a610-319e3d5fc044	1.010665	1.168487	2.000000	0.073171
17dcd45c-be78-4194-bfe3-de8d4251350d	9511bbc6-c62e-4a72-bb17-93226565e37c	0.821262	1.519671	4.000000	0.000000
117d3999-59c8-475a-aafd-5bac1142cbb7	9511bbc6-c62e-4a72-bb17-93226565e37c	0.915121	0.916461	4.000000	0.142857
50c01b24-070c-4398-be08-dd799ac54102	9511bbc6-c62e-4a72-bb17-93226565e37c	0.709131	0.714631	6.000000	0.107143
69a39a55-f465-46fe-8f63-6e8f797315f5	9511bbc6-c62e-4a72-bb17-93226565e37c	0.572919	0.601445	7.000000	0.000000
33d70d59-662d-4ee6-aed1-f90dd058575f	20295f0e-9fce-4ccc-85d2-099cee61af98	0.975420	0.676940	2.000000	0.027027
046f0c43-26c3-447e-a8ba-65200700370f	53a19fab-3153-455b-b473-a23d83831401	0.682176	0.388880	6.000000	0.055556
d27bfdfb-29ef-4a7a-b5ce-70853b7ac2c6	ca30e772-7096-40eb-98d4-68051c0ec949	0.587242	1.053743	7.000000	0.031250
a2583c9b-e055-443f-9222-19f9fc85b011	ca30e772-7096-40eb-98d4-68051c0ec949	0.756134	0.778192	5.000000	0.031250
561be1e9-150c-46db-b28b-568c5a463d65	ca30e772-7096-40eb-98d4-68051c0ec949	0.718462	0.714676	6.000000	0.125000
554aba7c-6e38-4652-ba21-7fc873169eb1	0ed74c20-a5eb-45bc-b3dc-d2365666d9ca	0.653147	0.543241	6.000000	0.000000
f3059f31-259b-498e-b86d-f8ef10734d40	0ed74c20-a5eb-45bc-b3dc-d2365666d9ca	0.896398	0.415513	3.000000	0.000000
c4bed78f-1ed0-48c9-a3a3-e5842de9e740	0ed74c20-a5eb-45bc-b3dc-d2365666d9ca	0.572919	0.264726	7.000000	0.000000
1feb00fb-8501-4970-96ac-ca2ad7f9777c	bd241144-4f27-448b-8972-d50b6e4c2e18	0.653147	0.818651	6.000000	0.000000
f2329d2b-488e-463a-848e-f1206289b5d8	127a04fa-253a-4ddf-84d4-f1faa20206b2	0.836905	1.031743	4.000000	0.023810
cca70865-5cff-4187-aa50-56ed93e76192	127a04fa-253a-4ddf-84d4-f1faa20206b2	1.057143	0.962768	0.000000	0.071429
9417c4e4-6175-47fd-a671-4febe2880c13	0d1cf4a4-5d9a-4d6a-8f70-585d42cd9936	0.954776	1.168438	2.000000	0.000000
9d237644-f20e-49ec-8bda-7030dacec0c2	0d1cf4a4-5d9a-4d6a-8f70-585d42cd9936	0.989797	0.683763	1.000000	0.000000
392ec4e4-4772-4917-9f97-8cc7712947cd	0d1cf4a4-5d9a-4d6a-8f70-585d42cd9936	0.989797	0.632041	1.000000	0.000000
9d98abe7-28a0-409c-ac90-bf328c85a5d4	0d1cf4a4-5d9a-4d6a-8f70-585d42cd9936	0.500000	0.274726	8.000000	0.000000
e7e38e52-d07c-4ede-9ce5-a963b7a351d2	692e15e6-2b15-4855-be62-8d1d75608c72	0.862326	0.543682	4.000000	0.062500
fb708ea6-0b4b-4173-886f-ec803ed780ad	4e5d4cc3-f67f-4ec1-bdf9-93d534172246	0.760390	0.418545	5.000000	0.038462
c23f6842-bcb5-4c38-9119-ef8494f6e5d7	7a8e4d6d-62bf-4e62-8362-fbe9ded5fbc2	0.954776	1.227627	2.000000	0.000000
400bdd3c-77cb-4f41-849c-92dfa4c24032	7a8e4d6d-62bf-4e62-8362-fbe9ded5fbc2	0.989797	0.757015	1.000000	0.000000
0b3f7ee5-9a0a-46b2-87d5-142c9d9280bf	7a8e4d6d-62bf-4e62-8362-fbe9ded5fbc2	0.896398	0.681466	3.000000	0.000000
b3ec63f0-4fe4-4b40-a1ee-3fbda184a07c	7a8e4d6d-62bf-4e62-8362-fbe9ded5fbc2	0.896398	0.574455	3.000000	0.000000
271e453f-9948-48b0-94cf-fdf28eede70b	7a8e4d6d-62bf-4e62-8362-fbe9ded5fbc2	0.737692	0.500676	5.000000	0.000000
cf7d3705-d177-493c-8ebb-ba3510bc6e8d	18b83170-3fbb-4c4a-bc13-8aaed6f4583c	1.010665	1.360832	2.000000	0.073171
a3c5afb5-1805-4c50-9d26-7fec7046d4f8	18b83170-3fbb-4c4a-bc13-8aaed6f4583c	0.885361	0.656416	4.000000	0.097561
ff03fb47-7b7e-4f22-98b9-cb065aae0717	18b83170-3fbb-4c4a-bc13-8aaed6f4583c	0.509756	0.356450	8.000000	0.024390
70af8928-b1c2-4ae0-8d92-86c66e8ade43	2aa3091a-c56b-46cc-be95-34bb955758d3	0.876013	0.884918	4.000000	0.083333
f7f71261-f682-49fc-835a-7ab51bc31df3	2aa3091a-c56b-46cc-be95-34bb955758d3	0.954776	0.626289	2.000000	0.000000
28aad481-4917-4009-a0f9-0bb576288c90	2aa3091a-c56b-46cc-be95-34bb955758d3	1.002515	0.600599	2.000000	0.062500
9a62878d-15be-40a9-a597-9164abf65db2	2aa3091a-c56b-46cc-be95-34bb955758d3	0.572919	0.344977	7.000000	0.000000
d454a047-7f96-4e46-b9fa-ab6a7bd3ad24	a93be689-6b6a-4e7d-95d6-49cf36f091e7	0.722816	0.432336	6.000000	0.133333
e5aefce5-a787-4390-822f-e73b391811f0	a93be689-6b6a-4e7d-95d6-49cf36f091e7	0.737692	0.393183	5.000000	0.000000
458a9fc2-c544-46e3-bcc4-955548a73de1	3783fe38-8a9b-4d1a-aa91-fba635005d04	0.603474	0.318392	7.000000	0.066667
6a90cded-b2a5-48ac-980b-7e99e8d2093e	f11dda63-656d-4e71-99cb-c74c93e337b6	0.961590	0.582525	3.000000	0.090909
a6ec95c2-1c31-444d-be5a-3a7c6919b590	f11dda63-656d-4e71-99cb-c74c93e337b6	0.961590	0.582525	3.000000	0.090909
81a0ba3d-6a0c-44d4-b733-fa4baf7499bc	342aad81-bb41-4643-9859-e8c221826d32	0.896398	1.584965	3.000000	0.000000
808d34d4-3c48-4347-a1f5-886c8d8c0101	342aad81-bb41-4643-9859-e8c221826d32	0.954776	0.968570	2.000000	0.000000
96e9866d-d6a9-4aed-b025-18c33eeb98bd	342aad81-bb41-4643-9859-e8c221826d32	0.718462	0.877578	6.000000	0.125000
fb6def1e-867f-4813-aeda-5911ac058efd	342aad81-bb41-4643-9859-e8c221826d32	0.821262	0.787465	4.000000	0.000000
2fa402e6-936e-46d7-8d21-eb117a77c395	342aad81-bb41-4643-9859-e8c221826d32	0.821262	0.764957	4.000000	0.000000
81a0ba3d-6a0c-44d4-b733-fa4baf7499bc	96e9866d-d6a9-4aed-b025-18c33eeb98bd	0.896398	1.584965	3.000000	0.000000
342aad81-bb41-4643-9859-e8c221826d32	96e9866d-d6a9-4aed-b025-18c33eeb98bd	0.718462	1.284753	6.000000	0.125000
fb6def1e-867f-4813-aeda-5911ac058efd	96e9866d-d6a9-4aed-b025-18c33eeb98bd	0.954776	0.915484	2.000000	0.000000
808d34d4-3c48-4347-a1f5-886c8d8c0101	96e9866d-d6a9-4aed-b025-18c33eeb98bd	0.821262	0.833127	4.000000	0.000000
d7052d4e-4f81-4f6c-b8b1-2a02e6533196	96e9866d-d6a9-4aed-b025-18c33eeb98bd	0.896398	0.741318	3.000000	0.000000
0f4474f2-a50b-4bd7-aa4c-b9abbfcf25c7	27d339b5-7480-482c-a472-8b52d5c4d78a	0.896398	1.030857	3.000000	0.000000
75d7cd90-8c1c-4fbd-a488-34c22074c469	668fc0dc-2f79-4369-a455-3454e03d6c2b	0.675865	0.621550	6.000000	0.043478
5db0ae7d-ea23-4db8-816f-b9b2cab10353	668fc0dc-2f79-4369-a455-3454e03d6c2b	0.821262	0.469350	4.000000	0.000000
6d45a15f-999b-4602-9caf-91651e97750b	75d7cd90-8c1c-4fbd-a488-34c22074c469	0.813841	0.851070	5.000000	0.129032
668fc0dc-2f79-4369-a455-3454e03d6c2b	75d7cd90-8c1c-4fbd-a488-34c22074c469	0.675865	0.628720	6.000000	0.043478
03466c7b-c9e4-48dd-b764-6d68b02049c5	6d45a15f-999b-4602-9caf-91651e97750b	0.641181	1.172074	7.000000	0.148936
75d7cd90-8c1c-4fbd-a488-34c22074c469	6d45a15f-999b-4602-9caf-91651e97750b	0.813841	0.748437	5.000000	0.129032
6d45a15f-999b-4602-9caf-91651e97750b	03466c7b-c9e4-48dd-b764-6d68b02049c5	0.641181	0.670512	7.000000	0.148936
117d3999-59c8-475a-aafd-5bac1142cbb7	988c05d5-c93f-47d9-8d49-816f72aa9ccf	0.851183	0.852430	5.000000	0.192308
9511bbc6-c62e-4a72-bb17-93226565e37c	17dcd45c-be78-4194-bfe3-de8d4251350d	0.821262	1.148479	4.000000	0.000000
69a39a55-f465-46fe-8f63-6e8f797315f5	17dcd45c-be78-4194-bfe3-de8d4251350d	0.961590	1.009469	3.000000	0.090909
71c967d2-b3c3-4bed-9dad-2ce78db74e81	17dcd45c-be78-4194-bfe3-de8d4251350d	0.653147	0.995617	6.000000	0.000000
50c01b24-070c-4398-be08-dd799ac54102	17dcd45c-be78-4194-bfe3-de8d4251350d	0.954776	0.962182	2.000000	0.000000
117d3999-59c8-475a-aafd-5bac1142cbb7	17dcd45c-be78-4194-bfe3-de8d4251350d	0.500000	0.500732	8.000000	0.000000
25e72890-5f44-4bd2-9bd1-eb4812d93102	667d5602-0bff-41fb-aace-67e1e24b9dd9	1.168421	1.558473	0.000000	0.210526
4eea71d1-20f3-46af-8d16-3e242ce9ad14	f55b33d7-d96a-41fb-ba84-56af1e27e71b	1.050254	0.639484	2.000000	0.125000
f6af0064-6af4-4531-af1f-4dd901dfe895	f55b33d7-d96a-41fb-ba84-56af1e27e71b	0.572919	0.336677	7.000000	0.000000
bfee0b3f-f6d8-4f0b-a2b6-9790114249ab	b0a8ea10-14ad-43a2-a3f7-cea38c74740e	0.896398	0.532000	3.000000	0.000000
d27bfdfb-29ef-4a7a-b5ce-70853b7ac2c6	b741aaa0-7f69-44be-a50e-801ececef9ec	0.954776	1.713244	2.000000	0.000000
561be1e9-150c-46db-b28b-568c5a463d65	b741aaa0-7f69-44be-a50e-801ececef9ec	1.039821	1.034343	3.000000	0.200000
a2583c9b-e055-443f-9222-19f9fc85b011	b741aaa0-7f69-44be-a50e-801ececef9ec	0.821262	0.845220	4.000000	0.000000
11cd8d35-9d20-496d-937e-6e48e1f04829	4c51bc38-f31d-419c-8ac8-16e90002b472	1.072287	0.947435	2.000000	0.153846
1662ebf6-5901-491a-b17d-9a1267f81884	4c51bc38-f31d-419c-8ac8-16e90002b472	0.737692	0.659070	5.000000	0.000000
8b4d33b7-e536-48bc-9414-588ebf8adf0f	4c51bc38-f31d-419c-8ac8-16e90002b472	0.682176	0.498254	6.000000	0.055556
b66188ab-1a66-4365-8cbe-5cdaf69317e3	ca5725ed-069d-4441-bd92-ba391029c106	0.836905	0.733570	4.000000	0.023810
1662ebf6-5901-491a-b17d-9a1267f81884	ca5725ed-069d-4441-bd92-ba391029c106	0.737692	0.659070	5.000000	0.000000
1bd320eb-7115-40b1-81e9-c10f717f3f75	ca5725ed-069d-4441-bd92-ba391029c106	0.572919	0.658751	7.000000	0.000000
11cd8d35-9d20-496d-937e-6e48e1f04829	ca5725ed-069d-4441-bd92-ba391029c106	0.500000	0.441782	8.000000	0.000000
e7d5d9c9-ed6c-41b5-a56b-1df5a1dcd45b	1bd320eb-7115-40b1-81e9-c10f717f3f75	0.651490	1.106624	7.000000	0.171429
b66188ab-1a66-4365-8cbe-5cdaf69317e3	1bd320eb-7115-40b1-81e9-c10f717f3f75	0.947620	0.830614	3.000000	0.071429
4075e064-ec4e-4481-a413-25531b3c6b22	1bd320eb-7115-40b1-81e9-c10f717f3f75	0.801839	0.712272	5.000000	0.108696
ca5725ed-069d-4441-bd92-ba391029c106	1bd320eb-7115-40b1-81e9-c10f717f3f75	0.572919	0.629708	7.000000	0.000000
4075e064-ec4e-4481-a413-25531b3c6b22	e7d5d9c9-ed6c-41b5-a56b-1df5a1dcd45b	1.120824	0.995625	2.000000	0.217391
1bd320eb-7115-40b1-81e9-c10f717f3f75	e7d5d9c9-ed6c-41b5-a56b-1df5a1dcd45b	0.651490	0.749094	7.000000	0.171429
dc6d1d3f-9a9d-464d-a7ea-b2ee45a8fcb8	e7d5d9c9-ed6c-41b5-a56b-1df5a1dcd45b	0.668076	0.459074	6.000000	0.028571
0ed74c20-a5eb-45bc-b3dc-d2365666d9ca	554aba7c-6e38-4652-ba21-7fc873169eb1	0.653147	0.607702	6.000000	0.000000
b317171a-d940-4f08-b27c-ffe176461996	554aba7c-6e38-4652-ba21-7fc873169eb1	0.653147	0.362559	6.000000	0.000000
05324450-047f-4664-bf56-42ba95606669	172433a5-2a26-4911-89dc-e073b63a7336	0.958756	0.654549	3.000000	0.086957
edaf8d67-d0a2-44bf-bccf-978915a511b4	172433a5-2a26-4911-89dc-e073b63a7336	0.620333	0.423396	7.000000	0.103448
983dd73f-8341-430b-bf2c-655b4670c871	cc56334a-4455-4a29-bb82-2892d996cd5a	0.807122	0.492847	5.000000	0.117647
1614259e-c197-4542-b694-0c4ad173693b	1a512002-f84b-408f-a61b-5727882beb23	0.954776	0.645334	2.000000	0.000000
0172614a-7976-4e89-acb5-e3ae419e3df4	1a512002-f84b-408f-a61b-5727882beb23	0.857763	0.510974	4.000000	0.055556
bbae1c6c-7c71-4f53-9a2f-b8a5f4ee03ec	3046803e-bc6a-48ef-8a9f-220b2d77cd33	0.912334	0.637129	3.000000	0.022222
557e249e-1266-4ff6-8e3e-e26698f055f3	3046803e-bc6a-48ef-8a9f-220b2d77cd33	0.664758	0.433628	6.000000	0.022222
1614259e-c197-4542-b694-0c4ad173693b	3046803e-bc6a-48ef-8a9f-220b2d77cd33	0.572919	0.387236	7.000000	0.000000
d9e864a3-ecf6-4438-b2d7-3291146cd19b	9392d3b2-1dc9-4a6c-b90f-0d0ad44277ef	0.913075	0.511041	3.000000	0.023256
ff491b3c-084f-421c-8e2f-49208a633b0a	9392d3b2-1dc9-4a6c-b90f-0d0ad44277ef	0.843534	0.406409	4.000000	0.033898
4a842049-b5e1-4379-90e4-0ab8f20aec40	9392d3b2-1dc9-4a6c-b90f-0d0ad44277ef	0.737692	0.401234	5.000000	0.000000
d1e4effe-518d-4154-a29f-b763bb4b3e86	9392d3b2-1dc9-4a6c-b90f-0d0ad44277ef	0.779846	0.375725	5.000000	0.071429
74fe86e5-eee8-4bcd-a2a6-bab074f7bc90	0f2f8062-4fa9-4f83-bb9d-94b0bca4172e	0.821262	0.415095	4.000000	0.000000
eebbf5b8-87f1-44e6-9257-83b7e85a6d76	0f2f8062-4fa9-4f83-bb9d-94b0bca4172e	0.603474	0.296146	7.000000	0.066667
eebbf5b8-87f1-44e6-9257-83b7e85a6d76	74fe86e5-eee8-4bcd-a2a6-bab074f7bc90	0.896398	0.439893	3.000000	0.000000
0f2f8062-4fa9-4f83-bb9d-94b0bca4172e	74fe86e5-eee8-4bcd-a2a6-bab074f7bc90	0.821262	0.369568	4.000000	0.000000
74fe86e5-eee8-4bcd-a2a6-bab074f7bc90	eebbf5b8-87f1-44e6-9257-83b7e85a6d76	0.896398	0.453071	3.000000	0.000000
0f2f8062-4fa9-4f83-bb9d-94b0bca4172e	eebbf5b8-87f1-44e6-9257-83b7e85a6d76	0.603474	0.271563	7.000000	0.066667
0d1cf4a4-5d9a-4d6a-8f70-585d42cd9936	9d98abe7-28a0-409c-ac90-bf328c85a5d4	0.500000	0.490755	8.000000	0.000000
9417c4e4-6175-47fd-a671-4febe2880c13	392ec4e4-4772-4917-9f97-8cc7712947cd	1.093080	1.337692	1.000000	0.130435
0d1cf4a4-5d9a-4d6a-8f70-585d42cd9936	392ec4e4-4772-4917-9f97-8cc7712947cd	0.989797	0.971495	1.000000	0.000000
9d237644-f20e-49ec-8bda-7030dacec0c2	392ec4e4-4772-4917-9f97-8cc7712947cd	1.038095	0.717128	0.000000	0.047619
0d1cf4a4-5d9a-4d6a-8f70-585d42cd9936	9417c4e4-6175-47fd-a671-4febe2880c13	0.954776	0.937122	2.000000	0.000000
392ec4e4-4772-4917-9f97-8cc7712947cd	9417c4e4-6175-47fd-a671-4febe2880c13	1.093080	0.697993	1.000000	0.130435
9d237644-f20e-49ec-8bda-7030dacec0c2	9417c4e4-6175-47fd-a671-4febe2880c13	0.989797	0.683763	1.000000	0.000000
9417c4e4-6175-47fd-a671-4febe2880c13	9d237644-f20e-49ec-8bda-7030dacec0c2	0.989797	1.211296	1.000000	0.000000
0d1cf4a4-5d9a-4d6a-8f70-585d42cd9936	9d237644-f20e-49ec-8bda-7030dacec0c2	0.989797	0.971495	1.000000	0.000000
392ec4e4-4772-4917-9f97-8cc7712947cd	9d237644-f20e-49ec-8bda-7030dacec0c2	1.038095	0.662882	0.000000	0.047619
172433a5-2a26-4911-89dc-e073b63a7336	05324450-047f-4664-bf56-42ba95606669	0.958756	1.413064	3.000000	0.086957
172433a5-2a26-4911-89dc-e073b63a7336	edaf8d67-d0a2-44bf-bccf-978915a511b4	0.620333	0.914279	7.000000	0.103448
c966746f-cecc-460a-b7c4-27a9925dd7c4	edaf8d67-d0a2-44bf-bccf-978915a511b4	0.991148	0.719804	2.000000	0.047619
9af4de25-386e-4de8-875d-fdc4ed2292b4	edaf8d67-d0a2-44bf-bccf-978915a511b4	0.883835	0.640682	4.000000	0.095238
7d8932ab-bb21-40cd-99bb-58f3eb0b372f	edaf8d67-d0a2-44bf-bccf-978915a511b4	0.653147	0.415171	6.000000	0.000000
9af4de25-386e-4de8-875d-fdc4ed2292b4	c966746f-cecc-460a-b7c4-27a9925dd7c4	0.954776	0.692106	2.000000	0.000000
edaf8d67-d0a2-44bf-bccf-978915a511b4	c966746f-cecc-460a-b7c4-27a9925dd7c4	0.991148	0.676489	2.000000	0.047619
7d8932ab-bb21-40cd-99bb-58f3eb0b372f	c966746f-cecc-460a-b7c4-27a9925dd7c4	0.821262	0.522033	4.000000	0.000000
c966746f-cecc-460a-b7c4-27a9925dd7c4	9af4de25-386e-4de8-875d-fdc4ed2292b4	0.954776	0.693389	2.000000	0.000000
7d8932ab-bb21-40cd-99bb-58f3eb0b372f	9af4de25-386e-4de8-875d-fdc4ed2292b4	1.024214	0.651039	2.000000	0.090909
edaf8d67-d0a2-44bf-bccf-978915a511b4	9af4de25-386e-4de8-875d-fdc4ed2292b4	0.883835	0.603244	4.000000	0.095238
9af4de25-386e-4de8-875d-fdc4ed2292b4	7d8932ab-bb21-40cd-99bb-58f3eb0b372f	1.024214	0.742441	2.000000	0.090909
c966746f-cecc-460a-b7c4-27a9925dd7c4	7d8932ab-bb21-40cd-99bb-58f3eb0b372f	0.821262	0.596427	4.000000	0.000000
edaf8d67-d0a2-44bf-bccf-978915a511b4	7d8932ab-bb21-40cd-99bb-58f3eb0b372f	0.653147	0.445793	6.000000	0.000000
e7e38e52-d07c-4ede-9ce5-a963b7a351d2	7d8932ab-bb21-40cd-99bb-58f3eb0b372f	0.572919	0.361216	7.000000	0.000000
692e15e6-2b15-4855-be62-8d1d75608c72	e7e38e52-d07c-4ede-9ce5-a963b7a351d2	0.862326	0.763087	4.000000	0.062500
7d8932ab-bb21-40cd-99bb-58f3eb0b372f	e7e38e52-d07c-4ede-9ce5-a963b7a351d2	0.572919	0.364174	7.000000	0.000000
bf0d6f03-427a-4304-9829-1caba7d578c3	317a4fa5-7d6b-42e3-8f27-dcb9bc07aa28	0.869336	0.521014	4.000000	0.073171
317a4fa5-7d6b-42e3-8f27-dcb9bc07aa28	bf0d6f03-427a-4304-9829-1caba7d578c3	0.869336	0.516045	4.000000	0.073171
5d965d81-5804-4d15-8fe3-dadc46eb4efe	a8e838f2-ba3d-4fb0-af62-665fec8bcf96	0.956158	0.700085	3.000000	0.083333
3abdfa03-f873-4812-b7b9-c49962afa844	a8e838f2-ba3d-4fb0-af62-665fec8bcf96	0.944206	0.628208	3.000000	0.066667
b69643cf-0cce-494c-8041-bd4804448530	a8e838f2-ba3d-4fb0-af62-665fec8bcf96	0.839019	0.551913	4.000000	0.027027
5d965d81-5804-4d15-8fe3-dadc46eb4efe	3abdfa03-f873-4812-b7b9-c49962afa844	1.026667	0.751711	0.000000	0.033333
b69643cf-0cce-494c-8041-bd4804448530	3abdfa03-f873-4812-b7b9-c49962afa844	1.032599	0.679251	1.000000	0.054054
a8e838f2-ba3d-4fb0-af62-665fec8bcf96	3abdfa03-f873-4812-b7b9-c49962afa844	0.944206	0.607311	3.000000	0.066667
